longitude,latitude,precipitation,start_date,end_date,source_file
12.950000025759515,42.95000006010552,2.7857807,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.050000020035178,42.95000006010552,2.8111095,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.150000014310843,42.95000006010552,2.8109725,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.250000008586508,42.95000006010552,2.736178,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.350000002862172,42.95000006010552,2.809,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.449999997137837,42.95000006010552,2.7432601,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.5499999914135,42.95000006010552,2.5554519,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.65000004293252,42.95000006010552,2.8872738,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.850000088727205,43.05000005438119,2.892671,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.75000009445154,43.05000005438119,2.9251916,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.650000100175875,43.05000005438119,2.8753972,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.050000191765243,43.15000004865685,2.5899315,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.150000186040907,43.15000004865685,2.4768355,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.250000180316572,43.15000004865685,2.6735342,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.350000174592237,43.15000004865685,2.7270958,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.450000168867902,43.15000004865685,2.5716712,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.550000163143565,43.15000004865685,2.574452,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.65000015741923,43.15000004865685,2.4292464,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.750000151694895,43.15000004865685,2.4795206,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.85000014597056,43.15000004865685,2.4819589,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
10.950000140246225,43.15000004865685,2.4509041,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.050000134521888,43.15000004865685,2.4798493,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.150000128797553,43.15000004865685,2.5441506,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
