latitude,longitude,mean,var
42.150000105900205,13.150000014310844,2.678,0.321
42.150000105900205,13.250000008586508,2.7,0.257
42.150000105900205,13.350000002862172,2.716,0.255
42.150000105900205,13.449999997137835,2.806,0.268
42.150000105900205,13.5499999914135,2.771,0.297
42.150000105900205,13.649999985689163,2.757,0.378
42.150000105900205,13.74999997996483,2.649,0.287
42.150000105900205,13.849999974240497,2.469,0.203
42.150000105900205,13.94999996851616,2.386,0.146
42.150000105900205,14.049999962791825,2.419,0.143
42.150000105900205,14.14999995706749,2.386,0.198
42.150000105900205,14.249999951343153,2.258,0.237
42.150000105900205,14.349999945618816,2.219,0.231
42.150000105900205,14.449999939894482,2.236,0.291
42.150000105900205,14.549999934170144,2.282,0.259
42.150000105900205,14.649999928445812,2.37,0.262
42.150000105900205,14.749999922721477,2.444,0.308
42.150000105900205,14.84999991699714,2.207,0.247
42.150000105900205,14.949999911272805,2.046,0.251
42.25000010017587,10.050000191765244,1.798,0.184
42.25000010017587,10.150000186040907,1.726,0.198
42.25000010017587,10.250000180316572,1.703,0.252
42.25000010017587,10.350000174592235,1.715,0.294
42.25000010017587,10.450000168867902,1.681,0.311
42.25000010017587,10.550000163143563,1.693,0.266
42.25000010017587,10.65000015741923,1.716,0.307
42.25000010017587,10.750000151694897,1.806,0.35
42.25000010017587,10.85000014597056,1.831,0.416
42.25000010017587,10.950000140246225,1.943,0.457
42.25000010017587,11.050000134521888,1.981,0.408
42.25000010017587,11.150000128797553,2.091,0.466
42.25000010017587,11.250000123073216,2.134,0.542
42.25000010017587,11.350000117348882,2.176,0.535
42.25000010017587,11.450000111624547,2.307,0.636
42.25000010017587,11.55000010590021,2.314,0.564
42.25000010017587,11.650000100175877,2.424,0.548
42.25000010017587,11.75000009445154,2.419,0.601
42.25000010017587,11.850000088727205,2.413,0.568
42.25000010017587,11.95000008300287,2.432,0.601
42.25000010017587,12.050000077278533,2.393,0.631
42.25000010017587,12.150000071554198,2.397,0.62
42.25000010017587,12.250000065829862,2.474,0.51
42.25000010017587,12.350000060105527,2.46,0.523
42.25000010017587,12.450000054381192,2.498,0.477
42.25000010017587,12.550000048656855,2.463,0.521
42.25000010017587,12.65000004293252,2.507,0.398
42.25000010017587,12.750000037208183,2.568,0.375
42.25000010017587,12.85000003148385,2.652,0.309
42.25000010017587,12.950000025759516,2.729,0.37
42.25000010017587,13.050000020035178,2.773,0.307
42.25000010017587,13.150000014310844,2.715,0.293
42.25000010017587,13.250000008586508,2.716,0.285
42.25000010017587,13.350000002862172,2.699,0.295
42.25000010017587,13.449999997137835,2.735,0.258
42.25000010017587,13.5499999914135,2.69,0.329
42.25000010017587,13.649999985689163,2.647,0.322
42.25000010017587,13.74999997996483,2.514,0.261
42.25000010017587,13.849999974240497,2.381,0.199
42.25000010017587,13.94999996851616,2.271,0.164
42.25000010017587,14.049999962791825,2.208,0.137
42.25000010017587,14.14999995706749,2.049,0.138
42.25000010017587,14.249999951343153,2.055,0.165
42.25000010017587,14.349999945618816,2.152,0.207
42.25000010017587,14.449999939894482,2.248,0.277
42.25000010017587,14.549999934170144,2.313,0.268
42.25000010017587,14.649999928445812,2.309,0.28
42.25000010017587,14.749999922721477,2.196,0.269
42.25000010017587,14.84999991699714,2.135,0.232
42.25000010017587,14.949999911272805,2.012,0.207
42.35000009445154,10.050000191765244,1.816,0.201
42.35000009445154,10.150000186040907,1.762,0.212
42.35000009445154,10.250000180316572,1.755,0.242
42.35000009445154,10.350000174592235,1.759,0.231
42.35000009445154,10.450000168867902,1.712,0.224
42.35000009445154,10.550000163143563,1.71,0.234
42.35000009445154,10.65000015741923,1.748,0.278
42.35000009445154,10.750000151694897,1.786,0.334
42.35000009445154,10.85000014597056,1.905,0.425
42.35000009445154,10.950000140246225,1.989,0.484
42.35000009445154,11.050000134521888,2.126,0.469
42.35000009445154,11.150000128797553,2.334,0.541
42.35000009445154,11.250000123073216,2.035,0.423
42.35000009445154,11.350000117348882,2.186,0.414
42.35000009445154,11.450000111624547,2.257,0.492
42.35000009445154,11.55000010590021,2.429,0.543
42.35000009445154,11.650000100175877,2.473,0.581
42.35000009445154,11.75000009445154,2.431,0.63
42.35000009445154,11.850000088727205,2.426,0.549
42.35000009445154,11.95000008300287,2.381,0.58
42.35000009445154,12.050000077278533,2.386,0.544
42.35000009445154,12.150000071554198,2.43,0.576
42.35000009445154,12.250000065829862,2.407,0.508
42.35000009445154,12.350000060105527,2.371,0.423
42.35000009445154,12.450000054381192,2.417,0.33
42.35000009445154,12.550000048656855,2.49,0.455
42.35000009445154,12.65000004293252,2.528,0.408
42.35000009445154,12.750000037208183,2.604,0.391
42.35000009445154,12.85000003148385,2.592,0.337
42.35000009445154,12.950000025759516,2.65,0.359
42.35000009445154,13.050000020035178,2.706,0.284
42.35000009445154,13.150000014310844,2.73,0.35
42.35000009445154,13.250000008586508,2.645,0.333
42.35000009445154,13.350000002862172,2.571,0.252
42.35000009445154,13.449999997137835,2.56,0.223
42.35000009445154,13.5499999914135,2.591,0.287
42.35000009445154,13.649999985689163,2.492,0.192
42.35000009445154,13.74999997996483,2.444,0.212
42.35000009445154,13.849999974240497,2.44,0.251
42.35000009445154,13.94999996851616,2.284,0.181
42.35000009445154,14.049999962791825,2.147,0.124
42.35000009445154,14.14999995706749,2.06,0.095
42.35000009445154,14.249999951343153,2.124,0.149
42.35000009445154,14.349999945618816,2.217,0.204
42.35000009445154,14.449999939894482,2.295,0.288
42.35000009445154,14.549999934170144,2.106,0.275
42.35000009445154,14.649999928445812,2.11,0.269
42.35000009445154,14.749999922721477,2.023,0.277
42.35000009445154,14.84999991699714,1.971,0.242
42.35000009445154,14.949999911272805,1.93,0.282
42.4500000887272,10.050000191765244,1.811,0.18
42.4500000887272,10.150000186040907,1.755,0.172
42.4500000887272,10.250000180316572,1.735,0.169
42.4500000887272,10.350000174592235,1.769,0.193
42.4500000887272,10.450000168867902,1.762,0.219
42.4500000887272,10.550000163143563,1.688,0.216
42.4500000887272,10.65000015741923,1.728,0.273
42.4500000887272,10.750000151694897,1.824,0.294
42.4500000887272,10.85000014597056,1.893,0.425
42.4500000887272,10.950000140246225,2.044,0.427
42.4500000887272,11.050000134521888,2.178,0.439
42.4500000887272,11.150000128797553,2.119,0.434
42.4500000887272,11.250000123073216,2.187,0.489
42.4500000887272,11.350000117348882,2.253,0.534
42.4500000887272,11.450000111624547,2.328,0.543
42.4500000887272,11.55000010590021,2.407,0.55
42.4500000887272,11.650000100175877,2.414,0.545
42.4500000887272,11.75000009445154,2.414,0.52
42.4500000887272,11.850000088727205,2.33,0.527
42.4500000887272,11.95000008300287,2.336,0.56
42.4500000887272,12.050000077278533,2.372,0.46
42.4500000887272,12.150000071554198,2.366,0.422
42.4500000887272,12.250000065829862,2.353,0.331
42.4500000887272,12.350000060105527,2.336,0.342
42.4500000887272,12.450000054381192,2.39,0.296
42.4500000887272,12.550000048656855,2.524,0.347
42.4500000887272,12.65000004293252,2.607,0.382
42.4500000887272,12.750000037208183,2.644,0.385
42.4500000887272,12.85000003148385,2.651,0.337
42.4500000887272,12.950000025759516,2.638,0.29
42.4500000887272,13.050000020035178,2.712,0.265
42.4500000887272,13.150000014310844,2.71,0.349
42.4500000887272,13.250000008586508,2.702,0.333
42.4500000887272,13.350000002862172,2.53,0.332
42.4500000887272,13.449999997137835,2.533,0.247
42.4500000887272,13.5499999914135,2.55,0.229
42.4500000887272,13.649999985689163,2.62,0.179
42.4500000887272,13.74999997996483,2.486,0.225
42.4500000887272,13.849999974240497,2.309,0.196
42.4500000887272,13.94999996851616,2.186,0.178
42.4500000887272,14.049999962791825,2.088,0.132
42.4500000887272,14.14999995706749,2.117,0.144
42.4500000887272,14.249999951343153,2.144,0.181
42.4500000887272,14.349999945618816,2.197,0.226
42.4500000887272,14.449999939894482,1.981,0.25
42.4500000887272,14.549999934170144,2.084,0.237
42.4500000887272,14.649999928445812,1.992,0.223
42.4500000887272,14.749999922721477,1.941,0.203
42.4500000887272,14.84999991699714,1.898,0.238
42.4500000887272,14.949999911272805,1.907,0.243
42.550000083002864,10.050000191765244,1.827,0.165
42.550000083002864,10.150000186040907,1.827,0.172
42.550000083002864,10.250000180316572,1.863,0.139
42.550000083002864,10.350000174592235,1.867,0.206
42.550000083002864,10.450000168867902,1.802,0.198
42.550000083002864,10.550000163143563,1.799,0.248
42.550000083002864,10.65000015741923,1.859,0.297
42.550000083002864,10.750000151694897,1.959,0.314
42.550000083002864,10.85000014597056,2.016,0.376
42.550000083002864,10.950000140246225,1.907,0.221
42.550000083002864,11.050000134521888,2.193,0.242
42.550000083002864,11.150000128797553,2.285,0.287
42.550000083002864,11.250000123073216,2.303,0.323
42.550000083002864,11.350000117348882,2.314,0.456
42.550000083002864,11.450000111624547,2.346,0.46
42.550000083002864,11.55000010590021,2.402,0.679
42.550000083002864,11.650000100175877,2.41,0.516
42.550000083002864,11.75000009445154,2.392,0.537
42.550000083002864,11.850000088727205,2.425,0.52
42.550000083002864,11.95000008300287,2.423,0.354
42.550000083002864,12.050000077278533,2.376,0.36
42.550000083002864,12.150000071554198,2.39,0.324
42.550000083002864,12.250000065829862,2.383,0.322
42.550000083002864,12.350000060105527,2.418,0.268
42.550000083002864,12.450000054381192,2.492,0.293
42.550000083002864,12.550000048656855,2.621,0.297
42.550000083002864,12.65000004293252,2.651,0.295
42.550000083002864,12.750000037208183,2.7,0.295
42.550000083002864,12.85000003148385,2.671,0.255
42.550000083002864,12.950000025759516,2.703,0.203
42.550000083002864,13.050000020035178,2.833,0.236
42.550000083002864,13.150000014310844,2.759,0.258
42.550000083002864,13.250000008586508,2.643,0.224
42.550000083002864,13.350000002862172,2.599,0.262
42.550000083002864,13.449999997137835,2.656,0.249
42.550000083002864,13.5499999914135,2.544,0.218
42.550000083002864,13.649999985689163,2.435,0.151
42.550000083002864,13.74999997996483,2.247,0.149
42.550000083002864,13.849999974240497,2.081,0.185
42.550000083002864,13.94999996851616,2.05,0.116
42.550000083002864,14.049999962791825,2.061,0.135
42.550000083002864,14.14999995706749,2.127,0.15
42.550000083002864,14.249999951343153,2.01,0.204
42.550000083002864,14.349999945618816,1.959,0.204
42.550000083002864,14.449999939894482,1.974,0.241
42.550000083002864,14.549999934170144,1.925,0.232
42.550000083002864,14.649999928445812,1.888,0.184
42.550000083002864,14.749999922721477,1.832,0.168
42.550000083002864,14.84999991699714,1.791,0.227
42.550000083002864,14.949999911272805,1.714,0.184
42.65000007727853,10.050000191765244,1.902,0.192
42.65000007727853,10.150000186040907,1.971,0.212
42.65000007727853,10.250000180316572,1.999,0.275
42.65000007727853,10.350000174592235,2.025,0.318
42.65000007727853,10.450000168867902,1.973,0.347
42.65000007727853,10.550000163143563,1.961,0.28
42.65000007727853,10.65000015741923,1.985,0.322
42.65000007727853,10.750000151694897,2.062,0.306
42.65000007727853,10.85000014597056,1.975,0.322
42.65000007727853,10.950000140246225,2.237,0.295
42.65000007727853,11.050000134521888,2.262,0.286
42.65000007727853,11.150000128797553,2.312,0.303
42.65000007727853,11.250000123073216,2.323,0.321
42.65000007727853,11.350000117348882,2.349,0.381
42.65000007727853,11.450000111624547,2.323,0.508
42.65000007727853,11.55000010590021,2.357,0.578
42.65000007727853,11.650000100175877,2.376,0.563
42.65000007727853,11.75000009445154,2.357,0.486
42.65000007727853,11.850000088727205,2.371,0.485
42.65000007727853,11.95000008300287,2.423,0.35
42.65000007727853,12.050000077278533,2.358,0.325
42.65000007727853,12.150000071554198,2.426,0.262
42.65000007727853,12.250000065829862,2.42,0.252
42.65000007727853,12.350000060105527,2.405,0.272
42.65000007727853,12.450000054381192,2.505,0.293
42.65000007727853,12.550000048656855,2.64,0.282
42.65000007727853,12.65000004293252,2.656,0.255
42.65000007727853,12.750000037208183,2.677,0.238
42.65000007727853,12.85000003148385,2.684,0.221
42.65000007727853,12.950000025759516,2.716,0.153
42.65000007727853,13.050000020035178,2.668,0.152
42.65000007727853,13.150000014310844,2.681,0.213
42.65000007727853,13.250000008586508,2.561,0.157
42.65000007727853,13.350000002862172,2.569,0.143
42.65000007727853,13.449999997137835,2.562,0.172
42.65000007727853,13.5499999914135,2.427,0.178
42.65000007727853,13.649999985689163,2.317,0.148
42.65000007727853,13.74999997996483,2.093,0.142
42.65000007727853,13.849999974240497,2.039,0.151
42.65000007727853,13.94999996851616,2.141,0.144
42.65000007727853,14.049999962791825,2.237,0.193
42.65000007727853,14.14999995706749,2.018,0.195
42.65000007727853,14.249999951343153,1.928,0.211
42.65000007727853,14.349999945618816,1.882,0.21
42.65000007727853,14.449999939894482,1.87,0.198
42.65000007727853,14.549999934170144,1.812,0.193
42.65000007727853,14.649999928445812,1.83,0.165
42.65000007727853,14.749999922721477,1.723,0.178
42.65000007727853,14.84999991699714,1.676,0.161
42.65000007727853,14.949999911272805,1.586,0.123
42.7500000715542,10.050000191765244,2.093,0.139
42.7500000715542,10.150000186040907,2.727,0.257
42.7500000715542,10.250000180316572,2.811,0.315
42.7500000715542,10.350000174592235,2.889,0.364
42.7500000715542,10.450000168867902,2.499,0.298
42.7500000715542,10.550000163143563,2.253,0.325
42.7500000715542,10.65000015741923,2.214,0.319
42.7500000715542,10.750000151694897,1.978,0.243
42.7500000715542,10.85000014597056,2.177,0.278
42.7500000715542,10.950000140246225,2.275,0.29
42.7500000715542,11.050000134521888,2.321,0.336
42.7500000715542,11.150000128797553,2.329,0.318
42.7500000715542,11.250000123073216,2.329,0.33
42.7500000715542,11.350000117348882,2.332,0.338
42.7500000715542,11.450000111624547,2.313,0.486
42.7500000715542,11.55000010590021,2.351,0.457
42.7500000715542,11.650000100175877,2.383,0.403
42.7500000715542,11.75000009445154,2.367,0.351
42.7500000715542,11.850000088727205,2.337,0.294
42.7500000715542,11.95000008300287,2.343,0.262
42.7500000715542,12.050000077278533,2.392,0.193
42.7500000715542,12.150000071554198,2.395,0.229
42.7500000715542,12.250000065829862,2.422,0.213
42.7500000715542,12.350000060105527,2.421,0.22
42.7500000715542,12.450000054381192,2.497,0.146
42.7500000715542,12.550000048656855,2.623,0.118
42.7500000715542,12.65000004293252,2.674,0.118
42.7500000715542,12.750000037208183,2.654,0.168
42.7500000715542,12.85000003148385,2.609,0.133
42.7500000715542,12.950000025759516,2.6,0.124
42.7500000715542,13.050000020035178,2.595,0.099
42.7500000715542,13.150000014310844,2.687,0.189
42.7500000715542,13.250000008586508,2.589,0.127
42.7500000715542,13.350000002862172,2.456,0.144
42.7500000715542,13.449999997137835,2.378,0.134
42.7500000715542,13.5499999914135,2.322,0.161
42.7500000715542,13.649999985689163,2.243,0.11
42.7500000715542,13.74999997996483,2.077,0.13
42.7500000715542,13.849999974240497,2.085,0.137
42.7500000715542,13.94999996851616,2.219,0.129
42.7500000715542,14.049999962791825,2.209,0.197
42.7500000715542,14.14999995706749,2.015,0.214
42.7500000715542,14.249999951343153,1.922,0.244
42.7500000715542,14.349999945618816,1.836,0.167
42.7500000715542,14.449999939894482,1.841,0.203
42.7500000715542,14.549999934170144,1.789,0.146
42.7500000715542,14.649999928445812,1.715,0.116
42.7500000715542,14.749999922721477,1.61,0.146
42.7500000715542,14.84999991699714,1.565,0.115
42.7500000715542,14.949999911272805,1.544,0.118
42.85000006582986,10.050000191765244,2.078,0.183
42.85000006582986,10.150000186040907,2.25,0.266
42.85000006582986,10.250000180316572,2.377,0.286
42.85000006582986,10.350000174592235,2.452,0.404
42.85000006582986,10.450000168867902,2.391,0.339
42.85000006582986,10.550000163143563,1.986,0.222
42.85000006582986,10.65000015741923,2.152,0.214
42.85000006582986,10.750000151694897,2.235,0.216
42.85000006582986,10.85000014597056,2.261,0.299
42.85000006582986,10.950000140246225,2.272,0.305
42.85000006582986,11.050000134521888,2.307,0.331
42.85000006582986,11.150000128797553,2.328,0.302
42.85000006582986,11.250000123073216,2.316,0.305
42.85000006582986,11.350000117348882,2.31,0.366
42.85000006582986,11.450000111624547,2.29,0.366
42.85000006582986,11.55000010590021,2.365,0.366
42.85000006582986,11.650000100175877,2.401,0.332
42.85000006582986,11.75000009445154,2.405,0.292
42.85000006582986,11.850000088727205,2.337,0.228
42.85000006582986,11.95000008300287,2.36,0.198
42.85000006582986,12.050000077278533,2.39,0.203
42.85000006582986,12.150000071554198,2.442,0.19
42.85000006582986,12.250000065829862,2.433,0.176
42.85000006582986,12.350000060105527,2.441,0.13
42.85000006582986,12.450000054381192,2.517,0.07
42.85000006582986,12.550000048656855,2.596,0.091
42.85000006582986,12.65000004293252,2.675,0.083
42.85000006582986,12.750000037208183,2.662,0.089
42.85000006582986,12.85000003148385,2.671,0.165
42.85000006582986,12.950000025759516,2.674,0.132
42.85000006582986,13.050000020035178,2.662,0.128
42.85000006582986,13.150000014310844,2.721,0.206
42.85000006582986,13.250000008586508,2.65,0.138
42.85000006582986,13.350000002862172,2.58,0.227
42.85000006582986,13.449999997137835,2.402,0.151
42.85000006582986,13.5499999914135,2.277,0.148
42.85000006582986,13.649999985689163,2.151,0.104
42.85000006582986,13.74999997996483,2.117,0.115
42.85000006582986,13.849999974240497,2.136,0.109
42.85000006582986,13.94999996851616,2.18,0.122
42.85000006582986,14.049999962791825,2.023,0.158
42.85000006582986,14.14999995706749,1.893,0.131
42.85000006582986,14.249999951343153,1.79,0.13
42.85000006582986,14.349999945618816,1.766,0.198
42.85000006582986,14.449999939894482,1.758,0.167
42.85000006582986,14.549999934170144,1.701,0.141
42.85000006582986,14.649999928445812,1.649,0.072
42.85000006582986,14.749999922721477,1.634,0.1
42.85000006582986,14.84999991699714,1.549,0.094
42.85000006582986,14.949999911272805,1.486,0.105
42.95000006010552,10.050000191765244,1.997,0.17
42.95000006010552,10.150000186040907,2.111,0.15
42.95000006010552,10.250000180316572,2.16,0.171
42.95000006010552,10.350000174592235,2.246,0.32
42.95000006010552,10.450000168867902,2.0,0.192
42.95000006010552,10.550000163143563,2.222,0.201
42.95000006010552,10.65000015741923,2.223,0.24
42.95000006010552,10.750000151694897,2.244,0.239
42.95000006010552,10.85000014597056,2.296,0.243
42.95000006010552,10.950000140246225,2.242,0.289
42.95000006010552,11.050000134521888,2.272,0.228
42.95000006010552,11.150000128797553,2.331,0.244
42.95000006010552,11.250000123073216,2.313,0.284
42.95000006010552,11.350000117348882,2.339,0.33
42.95000006010552,11.450000111624547,2.349,0.315
42.95000006010552,11.55000010590021,2.405,0.358
42.95000006010552,11.650000100175877,2.418,0.321
42.95000006010552,11.75000009445154,2.394,0.31
42.95000006010552,11.850000088727205,2.422,0.195
42.95000006010552,11.95000008300287,2.359,0.184
42.95000006010552,12.050000077278533,2.416,0.139
42.95000006010552,12.150000071554198,2.425,0.141
42.95000006010552,12.250000065829862,2.432,0.116
42.95000006010552,12.350000060105527,2.475,0.099
42.95000006010552,12.450000054381192,2.531,0.055
42.95000006010552,12.550000048656855,2.582,0.051
42.95000006010552,12.65000004293252,2.639,0.059
42.95000006010552,12.750000037208183,2.729,0.115
42.95000006010552,12.85000003148385,2.759,0.171
42.95000006010552,12.950000025759516,2.758,0.174
42.95000006010552,13.050000020035178,2.778,0.178
42.95000006010552,13.150000014310844,2.679,0.138
42.95000006010552,13.250000008586508,2.631,0.123
42.95000006010552,13.350000002862172,2.479,0.122
42.95000006010552,13.449999997137835,2.437,0.167
42.95000006010552,13.5499999914135,2.223,0.094
42.95000006010552,13.649999985689163,2.135,0.091
42.95000006010552,13.74999997996483,2.101,0.077
42.95000006010552,13.849999974240497,2.2,0.1
42.95000006010552,13.94999996851616,2.149,0.128
42.95000006010552,14.049999962791825,1.869,0.102
42.95000006010552,14.14999995706749,1.876,0.104
42.95000006010552,14.249999951343153,1.783,0.121
42.95000006010552,14.349999945618816,1.754,0.1
42.95000006010552,14.449999939894482,1.769,0.139
42.95000006010552,14.549999934170144,1.717,0.099
42.95000006010552,14.649999928445812,1.65,0.055
42.95000006010552,14.749999922721477,1.598,0.083
42.95000006010552,14.84999991699714,1.559,0.07
42.95000006010552,14.949999911272805,1.515,0.087
43.05000005438119,10.050000191765244,2.083,0.165
43.05000005438119,10.150000186040907,2.101,0.169
43.05000005438119,10.250000180316572,2.186,0.125
43.05000005438119,10.350000174592235,2.271,0.147
43.05000005438119,10.450000168867902,2.141,0.128
43.05000005438119,10.550000163143563,2.293,0.185
43.05000005438119,10.65000015741923,2.247,0.246
43.05000005438119,10.750000151694897,2.281,0.225
43.05000005438119,10.85000014597056,2.292,0.157
43.05000005438119,10.950000140246225,2.292,0.149
43.05000005438119,11.050000134521888,2.298,0.148
43.05000005438119,11.150000128797553,2.354,0.196
43.05000005438119,11.250000123073216,2.359,0.212
43.05000005438119,11.350000117348882,2.361,0.252
43.05000005438119,11.450000111624547,2.403,0.266
43.05000005438119,11.55000010590021,2.469,0.296
43.05000005438119,11.650000100175877,2.444,0.243
43.05000005438119,11.75000009445154,2.439,0.207
43.05000005438119,11.850000088727205,2.479,0.172
43.05000005438119,11.95000008300287,2.567,0.141
43.05000005438119,12.050000077278533,2.584,0.121
43.05000005438119,12.150000071554198,2.561,0.095
43.05000005438119,12.250000065829862,2.526,0.057
43.05000005438119,12.350000060105527,2.529,0.06
43.05000005438119,12.450000054381192,2.523,0.049
43.05000005438119,12.550000048656855,2.599,0.04
43.05000005438119,12.65000004293252,2.65,0.053
43.05000005438119,12.750000037208183,2.675,0.068
43.05000005438119,12.85000003148385,2.699,0.132
43.05000005438119,12.950000025759516,2.741,0.141
43.05000005438119,13.050000020035178,2.691,0.121
43.05000005438119,13.150000014310844,2.57,0.136
43.05000005438119,13.250000008586508,2.427,0.102
43.05000005438119,13.350000002862172,2.317,0.09
43.05000005438119,13.449999997137835,2.249,0.063
43.05000005438119,13.5499999914135,2.095,0.063
43.05000005438119,13.649999985689163,2.065,0.036
43.05000005438119,13.74999997996483,2.124,0.067
43.05000005438119,13.849999974240497,2.203,0.113
43.05000005438119,13.94999996851616,2.07,0.109
43.05000005438119,14.049999962791825,1.864,0.1
43.05000005438119,14.14999995706749,1.879,0.117
43.05000005438119,14.249999951343153,1.808,0.125
43.05000005438119,14.349999945618816,1.752,0.122
43.05000005438119,14.449999939894482,1.772,0.109
43.05000005438119,14.549999934170144,1.675,0.079
43.05000005438119,14.649999928445812,1.6,0.103
43.05000005438119,14.749999922721477,1.581,0.092
43.05000005438119,14.84999991699714,1.543,0.103
43.05000005438119,14.949999911272805,1.534,0.102
43.15000004865685,10.050000191765244,2.159,0.177
43.15000004865685,10.150000186040907,2.122,0.119
43.15000004865685,10.250000180316572,2.192,0.138
43.15000004865685,10.350000174592235,2.29,0.12
43.15000004865685,10.450000168867902,2.19,0.093
43.15000004865685,10.550000163143563,2.345,0.136
43.15000004865685,10.65000015741923,2.326,0.168
43.15000004865685,10.750000151694897,2.328,0.155
43.15000004865685,10.85000014597056,2.348,0.124
43.15000004865685,10.950000140246225,2.335,0.16
43.15000004865685,11.050000134521888,2.332,0.175
43.15000004865685,11.150000128797553,2.327,0.163
43.15000004865685,11.250000123073216,2.351,0.213
43.15000004865685,11.350000117348882,2.381,0.253
43.15000004865685,11.450000111624547,2.397,0.228
43.15000004865685,11.55000010590021,2.406,0.26
43.15000004865685,11.650000100175877,2.474,0.302
43.15000004865685,11.75000009445154,2.441,0.229
43.15000004865685,11.850000088727205,2.524,0.145
43.15000004865685,11.95000008300287,2.608,0.092
43.15000004865685,12.050000077278533,2.667,0.089
43.15000004865685,12.150000071554198,2.637,0.116
43.15000004865685,12.250000065829862,2.647,0.06
43.15000004865685,12.350000060105527,2.577,0.027
43.15000004865685,12.450000054381192,2.61,0.024
43.15000004865685,12.550000048656855,2.625,0.019
43.15000004865685,12.65000004293252,2.64,0.055
43.15000004865685,12.750000037208183,2.721,0.059
43.15000004865685,12.85000003148385,2.754,0.139
43.15000004865685,12.950000025759516,2.713,0.093
43.15000004865685,13.050000020035178,2.553,0.056
43.15000004865685,13.150000014310844,2.419,0.056
43.15000004865685,13.250000008586508,2.32,0.048
43.15000004865685,13.350000002862172,2.293,0.056
43.15000004865685,13.449999997137835,2.237,0.043
43.15000004865685,13.5499999914135,2.097,0.02
43.15000004865685,13.649999985689163,2.128,0.024
43.15000004865685,13.74999997996483,2.258,0.039
43.15000004865685,13.849999974240497,2.276,0.064
43.15000004865685,13.94999996851616,1.993,0.061
43.15000004865685,14.049999962791825,1.935,0.065
43.15000004865685,14.14999995706749,1.838,0.088
43.15000004865685,14.249999951343153,1.808,0.121
43.15000004865685,14.349999945618816,1.818,0.167
43.15000004865685,14.449999939894482,1.722,0.115
43.15000004865685,14.549999934170144,1.66,0.095
43.15000004865685,14.649999928445812,1.636,0.094
43.15000004865685,14.749999922721477,1.626,0.098
43.15000004865685,14.84999991699714,1.598,0.108
43.15000004865685,14.949999911272805,1.588,0.117
43.25000004293251,10.050000191765244,2.221,0.135
43.25000004293251,10.150000186040907,2.198,0.093
43.25000004293251,10.250000180316572,2.243,0.093
43.25000004293251,10.350000174592235,2.349,0.088
43.25000004293251,10.450000168867902,2.369,0.057
43.25000004293251,10.550000163143563,2.424,0.072
43.25000004293251,10.65000015741923,2.351,0.115
43.25000004293251,10.750000151694897,2.353,0.129
43.25000004293251,10.85000014597056,2.326,0.149
43.25000004293251,10.950000140246225,2.354,0.152
43.25000004293251,11.050000134521888,2.365,0.199
43.25000004293251,11.150000128797553,2.32,0.177
43.25000004293251,11.250000123073216,2.391,0.211
43.25000004293251,11.350000117348882,2.398,0.275
43.25000004293251,11.450000111624547,2.374,0.251
43.25000004293251,11.55000010590021,2.407,0.219
43.25000004293251,11.650000100175877,2.525,0.243
43.25000004293251,11.75000009445154,2.523,0.22
43.25000004293251,11.850000088727205,2.572,0.121
43.25000004293251,11.95000008300287,2.637,0.121
43.25000004293251,12.050000077278533,2.678,0.12
43.25000004293251,12.150000071554198,2.636,0.127
43.25000004293251,12.250000065829862,2.631,0.083
43.25000004293251,12.350000060105527,2.596,0.039
43.25000004293251,12.450000054381192,2.582,0.038
43.25000004293251,12.550000048656855,2.655,0.035
43.25000004293251,12.65000004293252,2.643,0.043
43.25000004293251,12.750000037208183,2.66,0.03
43.25000004293251,12.85000003148385,2.672,0.054
43.25000004293251,12.950000025759516,2.601,0.05
43.25000004293251,13.050000020035178,2.517,0.018
43.25000004293251,13.150000014310844,2.429,0.017
43.25000004293251,13.250000008586508,2.391,0.018
43.25000004293251,13.350000002862172,2.342,0.034
43.25000004293251,13.449999997137835,2.291,0.022
43.25000004293251,13.5499999914135,2.257,0.04
43.25000004293251,13.649999985689163,2.306,0.042
43.25000004293251,13.74999997996483,2.369,0.056
43.25000004293251,13.849999974240497,2.357,0.087
43.25000004293251,13.94999996851616,2.08,0.065
43.25000004293251,14.049999962791825,1.934,0.047
43.25000004293251,14.14999995706749,1.83,0.081
43.25000004293251,14.249999951343153,1.789,0.101
43.25000004293251,14.349999945618816,1.754,0.129
43.25000004293251,14.449999939894482,1.68,0.127
43.25000004293251,14.549999934170144,1.666,0.111
43.25000004293251,14.649999928445812,1.662,0.107
43.25000004293251,14.749999922721477,1.676,0.12
43.25000004293251,14.84999991699714,1.665,0.128
43.25000004293251,14.949999911272805,1.644,0.169
43.35000003720818,10.050000191765244,2.255,0.088
43.35000003720818,10.150000186040907,2.329,0.076
43.35000003720818,10.250000180316572,2.412,0.078
43.35000003720818,10.350000174592235,2.212,0.054
43.35000003720818,10.450000168867902,2.446,0.044
43.35000003720818,10.550000163143563,2.407,0.085
43.35000003720818,10.65000015741923,2.385,0.113
43.35000003720818,10.750000151694897,2.423,0.154
43.35000003720818,10.85000014597056,2.409,0.154
43.35000003720818,10.950000140246225,2.424,0.173
43.35000003720818,11.050000134521888,2.412,0.258
43.35000003720818,11.150000128797553,2.386,0.185
43.35000003720818,11.250000123073216,2.42,0.188
